-3.26009,0.12665,-1.96363,-11.26841,0.00000,-1.40318,-1.69001,-0.88178,-9.52497,0.00000,3.42435,-0.12376,2.06990,11.28564,0.00000,-1.65501,-1.12881,1.75745,10.06028,0.00000
-3.26009,0.12665,-1.96363,-11.26841,0.00000,-1.34028,-1.53286,-0.85935,-9.52497,0.00000,3.42435,-0.12377,2.06857,11.28564,0.00000,-1.62356,-1.15124,1.75745,10.06028,0.00000
-3.26008,0.12660,-1.96981,-11.27062,0.00000,-1.40318,-1.48799,-0.85935,-9.55662,0.00000,3.42434,-0.12373,2.07233,11.28675,0.00000,-1.65501,-1.17367,1.84717,9.99717,0.00000
-3.26009,0.12664,-1.96495,-11.26841,0.00000,-1.30882,-1.30840,-0.83692,-9.46206,0.00000,3.42435,-0.12376,2.06990,11.28564,0.00000,-1.65501,-1.17367,1.77988,9.99717,0.00000
-3.26008,0.12667,-1.96917,-11.27084,0.00000,-1.40318,-1.30840,-0.85935,-9.52497,0.00000,3.42434,-0.12383,2.06926,11.28586,0.00000,-1.65501,-1.15124,1.84717,9.99717,0.00000
-3.26009,0.12666,-1.97072,-11.26973,0.00000,-1.34028,-1.19610,-0.85935,-9.49352,0.00000,3.42436,-0.12385,2.06816,11.28476,0.00000,-1.62356,-1.17367,1.86961,10.06028,0.00000
-3.26008,0.12669,-1.97084,-11.27095,0.00000,-1.40318,-1.30840,-0.88178,-9.49352,0.00000,3.42434,-0.12386,2.06960,11.28597,0.00000,-1.65501,-1.12881,1.86961,10.06028,0.00000
-3.26008,0.12672,-1.96709,-11.26984,0.00000,-1.34028,-1.19610,-0.88178,-9.52497,0.00000,3.42435,-0.12385,2.07093,11.28597,0.00000,-2.37904,-1.12881,1.86961,10.06028,0.00000
-3.26008,0.12671,-1.96841,-11.26984,0.00000,-1.34028,-1.19610,-0.88178,-9.46206,0.00000,3.42435,-0.12388,2.06850,11.28487,0.00000,-2.34759,-1.12881,1.91461,9.99717,0.00000
-3.26049,0.12677,-1.96799,-11.26896,0.00000,-1.40318,-1.19610,-0.83692,-9.52497,0.00000,3.42395,-0.12394,2.06919,11.28509,0.00000,-2.44215,-1.12881,1.89204,9.99717,0.00000
-3.26049,0.12675,-1.97042,-11.27006,0.00000,-1.40318,-1.12881,-0.94922,-9.52497,0.00000,3.42393,-0.12393,2.07029,11.28620,0.00000,-2.37904,-1.12881,1.89204,9.99717,0.00000
-3.26088,0.12683,-1.96846,-11.27028,0.00000,-1.34028,-1.19610,-0.94922,-9.46206,0.00000,3.42353,-0.12399,2.07097,11.28642,0.00000,-2.34759,-1.12881,1.89204,9.99717,0.00000
-3.26090,0.12685,-1.96625,-11.26808,0.00000,-1.40318,-1.12881,-0.94922,-9.52497,0.00000,3.42354,-0.12396,2.07363,11.28642,0.00000,-2.34759,-1.12881,1.91461,10.09173,0.00000
-3.26089,0.12681,-1.97111,-11.27028,0.00000,-1.30882,-1.26354,-0.94922,-9.52497,0.00000,3.42354,-0.12405,2.06611,11.28421,0.00000,-0.77371,-1.12881,2.07163,10.06028,0.00000
-3.26089,0.12688,-1.96937,-11.26940,0.00000,-1.30882,-1.26354,-0.85935,-9.43061,0.00000,3.42352,-0.12405,2.07166,11.28664,0.00000,-2.34759,-1.12881,2.11663,10.06028,0.00000
-3.26089,0.12686,-1.97180,-11.27051,0.00000,-1.37173,-1.42070,-0.85935,-9.46206,0.00000,3.42353,-0.12403,2.07299,11.28664,0.00000,-0.77371,-1.12881,2.02677,9.99717,0.00000
-3.26128,0.12694,-1.96983,-11.27073,0.00000,-1.37173,-1.48799,-0.85935,-9.46206,0.00000,3.42312,-0.12410,2.07367,11.28686,0.00000,-0.74206,-1.12881,2.07163,9.99717,0.00000
-3.26129,0.12693,-1.97116,-11.27073,0.00000,-1.30882,-1.42070,-0.88178,-9.49352,0.00000,3.42311,-0.12411,2.07235,11.28686,0.00000,-2.34759,-1.12881,2.02677,10.06028,0.00000
-3.26130,0.12693,-1.97138,-11.26962,0.00000,-1.30882,-1.57786,-0.88178,-9.46206,0.00000,3.42312,-0.12410,2.07367,11.28686,0.00000,-0.74206,-1.12881,2.07163,9.99717,0.00000
-3.26128,0.12696,-1.97150,-11.27084,0.00000,-1.30882,-1.55529,-0.88178,-9.46206,0.00000,3.42311,-0.12414,2.07269,11.28697,0.00000,-2.34759,-1.12881,2.02677,10.06028,0.00000
-3.26128,0.12699,-1.96774,-11.26973,0.00000,-1.30882,-1.55529,-0.90436,-9.52497,0.00000,3.42311,-0.12414,2.07269,11.28697,0.00000,-2.41050,-1.12881,2.07163,10.06028,0.00000
-3.26128,0.12696,-1.97150,-11.27084,0.00000,-1.37173,-1.66758,-0.88178,-9.49352,0.00000,3.42310,-0.12411,2.07512,11.28807,0.00000,-2.37904,-1.15124,2.02677,9.99717,0.00000
-3.26130,0.12696,-1.97172,-11.26973,0.00000,-1.30882,-1.62272,-0.88178,-9.49352,0.00000,3.42312,-0.12417,2.07026,11.28587,0.00000,-2.37904,-1.15124,1.93704,10.06028,0.00000
-3.26129,0.12694,-1.97415,-11.27084,0.00000,-1.30882,-1.66758,-0.88178,-9.49352,0.00000,3.42311,-0.12414,2.07269,11.28697,0.00000,-2.37904,-1.15124,1.84717,9.99717,0.00000
-3.26128,0.12699,-1.97594,-11.27216,0.00000,-1.34028,-1.62272,-0.88178,-9.52497,0.00000,3.42312,-0.12421,2.07227,11.28609,0.00000,-2.37904,-1.21854,1.86961,10.06028,0.00000
-3.26129,0.12697,-1.97727,-11.27216,0.00000,-1.21427,-1.62272,-0.88178,-9.52497,0.00000,3.42312,-0.12421,2.07227,11.28609,0.00000,-2.34759,-1.21854,1.84717,10.06028,0.00000
-3.26128,0.12701,-1.97628,-11.27227,0.00000,-1.34028,-1.66758,-0.88178,-9.49352,0.00000,3.42311,-0.12421,2.07504,11.28730,0.00000,-2.37904,-1.15124,1.86961,10.06028,0.00000
-3.26127,0.12704,-1.97363,-11.27227,0.00000,-1.21427,-1.62272,-0.88178,-9.55662,0.00000,3.42311,-0.12423,2.07372,11.28730,0.00000,-0.74206,-1.15124,1.86961,10.06028,0.00000
-3.26128,0.12705,-1.97253,-11.27117,0.00000,-1.21427,-1.64515,-0.88178,-9.55662,0.00000,3.42311,-0.12421,2.07504,11.28730,0.00000,-2.37904,1.51042,1.86961,10.06028,0.00000
-3.26168,0.12708,-1.97154,-11.27128,0.00000,-1.11990,-1.69001,-0.83692,-9.55662,0.00000,3.42271,-0.12428,2.07296,11.28631,0.00000,-2.31613,1.55529,1.82474,10.06028,0.00000
-3.26168,0.12704,-1.97662,-11.27238,0.00000,-1.21427,-1.66758,-0.83692,-9.52497,0.00000,3.42271,-0.12425,2.07539,11.28741,0.00000,-0.77371,1.55529,1.93704,10.06028,0.00000
-3.26168,0.12707,-1.97287,-11.27128,0.00000,-1.21427,-1.64515,-0.83692,-9.36770,0.00000,3.42271,-0.12425,2.07539,11.28741,0.00000,-0.77371,1.57786,1.84717,9.99717,0.00000
-3.26208,0.12709,-1.97432,-11.27249,0.00000,-1.21427,-1.62272,-0.88178,-9.49352,0.00000,3.42230,-0.12433,2.07197,11.28642,0.00000,-0.74206,1.57786,1.82474,10.06028,0.00000
-3.26209,0.12708,-1.97454,-11.27139,0.00000,-1.21427,-1.69001,-0.83692,-9.46206,0.00000,3.42230,-0.12428,2.07573,11.28752,0.00000,-0.74206,1.55529,1.89204,10.06028,0.00000
-3.26208,0.12709,-1.97432,-11.27249,0.00000,-1.21427,-1.64515,-0.88178,-9.52497,0.00000,3.42231,-0.12431,2.07330,11.28642,0.00000,-0.77371,1.53286,1.86961,10.06028,0.00000
